location,date_detected,snow_depth_cm,Observer,Comments
A10_4,2022-03-06 11:00,50,LGH,
A10_4,2022-03-07 11:00,49,LGH,
A10_4,2022-03-08 11:00,49,LGH,
A10_4,2022-03-09 11:00,49,LGH,
A10_4,2022-03-10 11:00,49,LGH,
A10_4,2022-03-11 11:00,49,LGH,
A10_4,2022-03-12 11:00,51,LGH,
A10_4,2022-03-13 11:00,52,LGH,
A10_4,2022-03-14 11:00,53,LGH,
A10_4,2022-03-15 11:00,53,LGH,
A10_4,2022-03-16 11:00,52,LGH,
A10_4,2022-03-17 11:00,52,LGH,
A10_4,2022-03-18 11:00,52,LGH,
A10_4,2022-03-19 11:00,52,LGH,
A10_4,2022-03-20 11:00,50,LGH,
A10_4,2022-03-21 11:00,52,LGH,
A7_5,2019-10-01 11:00,0,LGH,
A7_5,2019-10-02 11:00,0,LGH,
A7_5,2019-10-03 11:00,0,LGH,
A7_5,2019-10-04 11:00,0,LGH,
A7_5,2019-10-05 11:00,0,LGH,
A7_5,2019-10-06 11:00,8,LGH,
A7_5,2019-10-07 11:00,16,LGH,
A7_5,2019-10-08 11:00,14,LGH,
A7_5,2019-10-09 11:00,12,LGH,
A7_5,2019-10-10 11:00,11,LGH,
A7_5,2019-10-11 11:00,14,LGH,
A7_5,2019-10-12 11:00,16,LGH,
A7_5,2019-10-13 11:00,15,LGH,
A7_5,2019-10-14 11:00,15,LGH,
A7_5,2019-10-15 11:00,16,LGH,
A7_5,2019-10-16 11:00,15,LGH,
A7_5,2019-10-17 11:00,16,LGH,
A7_5,2019-10-18 11:00,16,LGH,
A7_5,2019-10-19 11:00,16,LGH,
A7_5,2019-10-20 11:00,16,LGH,
A7_5,2019-10-21 11:00,16,LGH,
A7_5,2019-10-22 11:00,16,LGH,
A7_5,2019-10-23 11:00,16,LGH,
A7_5,2019-10-24 11:00,15,LGH,
A7_5,2019-10-25 11:00,15,LGH,
A7_5,2019-10-26 11:00,15,LGH,
A7_5,2019-10-27 11:00,15,LGH,
A7_5,2019-10-28 11:00,15,LGH,
A7_5,2019-10-29 11:00,14,LGH,
A7_5,2019-10-30 11:00,14,LGH,
A7_5,2019-10-31 11:00,14,LGH,
A7_5,2019-11-01 11:00,14,LGH,
A7_5,2019-11-02 11:00,14,LGH,
A7_5,2019-11-03 11:00,14,LGH,
A7_5,2019-11-04 11:00,14,LGH,
A7_5,2019-11-05 11:00,14,LGH,
A7_5,2019-11-06 11:00,14,LGH,
A7_5,2019-11-07 11:00,14,LGH,
A7_5,2019-11-08 11:00,14,LGH,
A7_5,2019-11-09 11:00,14,LGH,
A7_5,2019-11-10 11:00,14,LGH,
A7_5,2019-11-11 11:00,14,LGH,
A7_5,2019-11-12 11:00,14,LGH,
A7_5,2019-11-13 11:00,14,LGH,
A7_5,2019-11-14 11:00,18,LGH,
A7_5,2019-11-15 11:00,18,LGH,
A7_5,2019-11-16 11:00,19,LGH,
A7_5,2019-11-17 11:00,21,LGH,
A7_5,2019-11-18 11:00,21,LGH,
A7_5,2019-11-19 11:00,21,LGH,
A7_5,2019-11-20 11:00,21,LGH,
A7_5,2019-11-21 11:00,21,LGH,
A7_5,2019-11-22 11:00,21,LGH,
A7_5,2019-11-23 11:00,21,LGH,
A7_5,2019-11-24 11:00,21,LGH,
A7_5,2019-11-25 11:00,21,LGH,
A7_5,2019-11-26 11:00,24,LGH,
A7_5,2019-11-27 11:00,24,LGH,
A7_5,2019-11-28 11:00,24,LGH,
A7_5,2019-11-29 11:00,23,LGH,
A7_5,2019-11-30 11:00,23,LGH,
A7_5,2019-12-01 11:00,23,LGH,
A7_5,2019-12-02 11:00,23,LGH,
A7_5,2019-12-03 11:00,25,LGH,
A7_5,2019-12-04 11:00,28,LGH,
A7_5,2019-12-05 11:00,28,LGH,
A7_5,2019-12-06 11:00,28,LGH,
A7_5,2019-12-07 11:00,28,LGH,
A7_5,2019-12-08 11:00,28,LGH,
A7_5,2019-12-09 11:00,27,LGH,
A7_5,2019-12-10 11:00,27,LGH,
A7_5,2019-12-11 11:00,26,LGH,
A7_5,2019-12-12 11:00,27,LGH,
A7_5,2019-12-13 11:00,27,LGH,
A7_5,2019-12-14 11:00,27,LGH,
A7_5,2019-12-15 11:00,27,LGH,
A7_5,2019-12-16 11:00,27,LGH,
A7_5,2019-12-17 11:00,27,LGH,
A7_5,2019-12-18 11:00,28,LGH,
A7_5,2019-12-19 11:00,29,LGH,
A7_5,2019-12-20 11:00,30,LGH,
A7_5,2019-12-21 11:00,30,LGH,
A7_5,2019-12-22 11:00,30,LGH,
A7_5,2019-12-23 11:00,30,LGH,
A7_5,2019-12-24 11:00,30,LGH,
A7_5,2019-12-25 11:00,30,LGH,
A7_5,2019-12-26 11:00,31,LGH,
A7_5,2019-12-27 11:00,34,LGH,
A7_5,2019-12-28 11:00,43,LGH,
A7_5,2019-12-29 11:00,41,LGH,
A7_5,2019-12-30 11:00,39,LGH,
A7_5,2019-12-31 11:00,38,LGH,
A7_5,2020-01-01 11:00,38,LGH,
A7_5,2020-01-02 11:00,37,LGH,
A7_5,2020-01-03 11:00,37,LGH,
A7_5,2020-01-04 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-05 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-06 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-07 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-08 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-09 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-10 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-11 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-12 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-13 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-14 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-15 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-16 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-17 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-18 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-19 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-20 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-21 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-22 11:00,38,LGH,"branches are getting heavier with snow/frost, but no snow accumulation"
A7_5,2020-01-23 11:00,40,LGH,
A7_5,2020-01-24 11:00,45,LGH,
A7_5,2020-01-25 11:00,45,LGH,
A7_5,2020-01-26 11:00,58,LGH,
A7_5,2020-01-27 11:00,63,LGH,
A7_5,2020-01-28 11:00,64,LGH,
A7_5,2020-01-29 11:00,68,LGH,
A7_5,2020-01-30 11:00,67,LGH,
A7_5,2020-01-31 11:00,66,LGH,
A7_5,2020-02-01 11:00,66,LGH,
A7_5,2020-02-02 11:00,64,LGH,
A7_5,2020-02-03 11:00,62,LGH,
A7_5,2020-02-04 11:00,61,LGH,
A7_5,2020-02-05 11:00,60,LGH,
A7_5,2020-02-06 11:00,58,LGH,
A7_5,2020-02-07 11:00,56,LGH,
A7_5,2020-02-08 11:00,56,LGH,
A7_5,2020-02-09 11:00,56,LGH,
A7_5,2020-02-10 11:00,57,LGH,
A7_5,2020-02-11 11:00,65,LGH,
A7_5,2020-02-12 11:00,65,LGH,
A7_5,2020-02-13 11:00,65,LGH,
A7_5,2020-02-14 11:00,65,LGH,
A7_5,2020-02-15 11:00,65,LGH,
A7_5,2020-02-16 11:00,65,LGH,
A7_5,2020-02-17 11:00,65,LGH,
A7_5,2020-02-18 11:00,65,LGH,
A7_5,2020-02-19 11:00,63,LGH,
A7_5,2020-02-20 11:00,63,LGH,
A7_5,2020-02-21 11:00,63,LGH,
A7_5,2020-02-22 11:00,63,LGH,
A7_5,2020-02-23 11:00,65,LGH,
A7_5,2020-02-24 11:00,65,LGH,
A7_5,2020-02-25 11:00,65,LGH,
A7_5,2020-02-26 11:00,65,LGH,
A7_5,2020-02-27 11:00,65,LGH,
A7_5,2020-02-28 11:00,65,LGH,
A7_5,2020-02-29 11:00,65,LGH,
A7_5,2020-03-01 11:00,65,LGH,
A7_5,2020-03-02 11:00,65,LGH,
A7_5,2020-03-03 11:00,65,LGH,
A7_5,2020-03-04 11:00,66,LGH,
A7_5,2020-03-05 11:00,68,LGH,
A7_5,2020-03-06 11:00,68,LGH,
A7_5,2020-03-07 11:00,68,LGH,
A7_5,2020-03-08 11:00,67,LGH,
A7_5,2020-03-09 11:00,66,LGH,
A7_5,2020-03-10 11:00,67,LGH,
A7_5,2020-03-11 11:00,67,LGH,
A7_5,2020-03-12 11:00,67,LGH,
A7_5,2020-03-13 11:00,66,LGH,
A7_5,2020-03-14 11:00,66,LGH,
A7_5,2020-03-15 11:00,66,LGH,
A7_5,2020-03-16 11:00,66,LGH,
A7_5,2020-03-17 11:00,65,LGH,
A7_5,2020-03-18 11:00,67,LGH,
A7_5,2020-03-19 11:00,67,LGH,
A7_5,2020-03-20 11:00,68,LGH,
A7_5,2020-03-21 11:00,67,LGH,
A7_5,2020-03-22 11:00,68,LGH,
A7_5,2020-03-23 11:00,68,LGH,
A7_5,2020-03-24 11:00,67,LGH,
A7_5,2020-03-25 11:00,67,LGH,
A7_5,2020-03-26 11:00,69,LGH,
A7_5,2020-03-27 11:00,69,LGH,
A7_5,2020-03-28 11:00,69,LGH,
A7_5,2020-03-29 11:00,68,LGH,
A7_5,2020-03-30 11:00,68,LGH,
A7_5,2020-03-31 11:00,68,LGH,
A7_5,2020-04-01 11:00,68,LGH,
A7_5,2020-04-02 11:00,67,LGH,
A7_5,2020-04-03 11:00,67,LGH,
A7_5,2020-04-04 11:00,68,LGH,
A7_5,2020-04-05 11:00,68,LGH,
A7_5,2020-04-06 11:00,68,LGH,
A7_5,2020-04-07 11:00,68,LGH,
A7_5,2020-04-08 11:00,73,LGH,
A7_5,2020-04-09 11:00,72,LGH,
A7_5,2020-04-10 11:00,72,LGH,
A7_5,2020-04-11 11:00,71,LGH,
A7_5,2020-04-12 11:00,70,LGH,
A7_5,2020-04-13 11:00,69,LGH,
A7_5,2020-04-14 11:00,66,LGH,
A7_5,2020-04-15 11:00,64,LGH,
A7_5,2020-04-16 11:00,61,LGH,
A7_5,2020-04-17 11:00,54,LGH,
A7_5,2020-04-18 11:00,51,LGH,
A7_5,2020-04-19 11:00,48,LGH,
A7_5,2020-04-20 11:00,45,LGH,
A7_5,2020-04-21 11:00,40,LGH,
A7_5,2020-04-22 11:00,39,LGH,
A7_5,2020-04-23 11:00,38,LGH,
A7_5,2020-04-24 11:00,36,LGH,
A7_5,2020-04-25 11:00,38,LGH,
A7_5,2020-04-26 11:00,37,LGH,
A7_5,2020-04-27 11:00,35,LGH,
A7_5,2020-04-28 11:00,33,LGH,
A7_5,2020-04-29 11:00,32,LGH,
A7_5,2020-04-30 11:00,31,LGH,
A7_5,2020-10-01 11:00,0,LGH,
A7_5,2020-10-02 11:00,0,LGH,
A7_5,2020-10-03 11:00,0,LGH,
A7_5,2020-10-04 11:00,0,LGH,
A7_5,2020-10-05 11:00,0,LGH,
A7_5,2020-10-06 11:00,0,LGH,
A7_5,2020-10-07 11:00,0,LGH,
A7_5,2020-10-08 11:00,0,LGH,
A7_5,2020-10-09 11:00,0,LGH,
A7_5,2020-10-10 11:00,0,LGH,
A7_5,2020-10-11 11:00,0,LGH,
A7_5,2020-10-12 11:00,0,LGH,
A7_5,2020-10-13 11:00,1,LGH,
A7_5,2020-10-14 11:00,0,LGH,
A7_5,2020-10-15 11:00,0,LGH,
A7_5,2020-10-16 11:00,6,LGH,
A7_5,2020-10-17 11:00,6,LGH,
A7_5,2020-10-18 11:00,6,LGH,
A7_5,2020-10-19 11:00,5,LGH,
A7_5,2020-10-20 11:00,5,LGH,
A7_5,2020-10-21 11:00,6,LGH,
A7_5,2020-10-22 11:00,6,LGH,
A7_5,2020-10-23 11:00,6,LGH,
A7_5,2020-10-24 11:00,6,LGH,
A7_5,2020-10-25 11:00,5,LGH,
A7_5,2020-10-26 11:00,5,LGH,
A7_5,2020-10-27 11:00,4,LGH,
A7_5,2020-10-28 11:00,4,LGH,
A7_5,2020-10-29 11:00,4,LGH,
A7_5,2020-10-30 11:00,4,LGH,
A7_5,2020-10-31 11:00,9,LGH,
A7_5,2020-11-01 11:00,11,LGH,
A7_5,2020-11-02 11:00,15,LGH,
A7_5,2020-11-03 11:00,15,LGH,
A7_5,2020-11-04 11:00,15,LGH,
A7_5,2020-11-05 11:00,15,LGH,
A7_5,2020-11-06 11:00,15,LGH,
A7_5,2020-11-07 11:00,15,LGH,
A7_5,2020-11-08 11:00,15,LGH,
A7_5,2020-11-09 11:00,15,LGH,
A7_5,2020-11-10 11:00,15,LGH,
A7_5,2020-11-11 11:00,15,LGH,
A7_5,2020-11-12 11:00,15,LGH,
A7_5,2020-11-13 11:00,15,LGH,
A7_5,2020-11-14 11:00,18,LGH,
A7_5,2020-11-15 11:00,22,LGH,
A7_5,2020-11-16 11:00,25,LGH,
A7_5,2020-11-17 11:00,23,LGH,
A7_5,2020-11-18 11:00,23,LGH,
A7_5,2020-11-19 11:00,23,LGH,
A7_5,2020-11-20 11:00,23,LGH,
A7_5,2020-11-21 11:00,23,LGH,
A7_5,2020-11-22 11:00,23,LGH,
A7_5,2020-11-23 11:00,23,LGH,
A7_5,2020-11-24 11:00,25,LGH,
A7_5,2020-11-25 11:00,25,LGH,
A7_5,2020-11-26 11:00,25,LGH,
A7_5,2020-11-27 11:00,25,LGH,
A7_5,2020-11-28 11:00,25,LGH,
A7_5,2020-11-29 11:00,35,LGH,
A7_5,2020-11-30 11:00,34,LGH,
A7_5,2020-12-01 11:00,51,LGH,
A7_5,2020-12-02 11:00,65,LGH,
A7_5,2020-12-03 11:00,82,LGH,
A7_5,2020-12-04 11:00,79,LGH,
A7_5,2020-12-05 11:00,77,LGH,
A7_5,2020-12-06 11:00,77,LGH,
A7_5,2020-12-07 11:00,76,LGH,
A7_5,2020-12-08 11:00,73,LGH,
A7_5,2020-12-09 11:00,70,LGH,
A7_5,2020-12-10 11:00,68,LGH,
A7_5,2020-12-11 11:00,67,LGH,
A7_5,2020-12-12 11:00,67,LGH,
A7_5,2020-12-13 11:00,64,LGH,
A7_5,2020-12-14 11:00,64,LGH,
A7_5,2020-12-15 11:00,64,LGH,
A7_5,2020-12-16 11:00,67,LGH,
A7_5,2020-12-17 11:00,68,LGH,
A7_5,2020-12-18 11:00,75,LGH,
A7_5,2020-12-19 11:00,74,LGH,
A7_5,2020-12-20 11:00,74,LGH,
A7_5,2020-12-21 11:00,73,LGH,
A7_5,2020-12-22 11:00,72,LGH,
A7_5,2020-12-23 11:00,74,LGH,
A7_5,2020-12-24 11:00,74,LGH,
A7_5,2020-12-25 11:00,72,LGH,
A7_5,2020-12-26 11:00,71,LGH,
A7_5,2020-12-27 11:00,69,LGH,
A7_5,2020-12-28 11:00,68,LGH,
A7_5,2020-12-29 11:00,68,LGH,
A7_5,2020-12-30 11:00,68,LGH,
A7_5,2020-12-31 11:00,68,LGH,
A7_5,2021-01-01 11:00,68,LGH,
A7_5,2021-01-02 11:00,68,LGH,
A7_5,2021-01-03 11:00,68,LGH,
A7_5,2021-01-04 11:00,68,LGH,
A7_5,2021-01-05 11:00,68,LGH,
A7_5,2021-01-06 11:00,70,LGH,
A7_5,2021-01-07 11:00,70,LGH,
A7_5,2021-01-08 11:00,70,LGH,
A7_5,2021-01-09 11:00,69,LGH,
A7_5,2021-01-10 11:00,68,LGH,
A7_5,2021-01-11 11:00,68,LGH,
A7_5,2021-01-12 11:00,68,LGH,
A7_5,2021-01-13 11:00,68,LGH,
A7_5,2021-01-14 11:00,68,LGH,
A7_5,2021-01-15 11:00,76,LGH,
A7_5,2021-01-16 11:00,75,LGH,
A7_5,2021-01-17 11:00,74,LGH,
A7_5,2021-01-18 11:00,74,LGH,
A7_5,2021-01-19 11:00,108,LGH,
A7_5,2021-01-20 11:00,98,LGH,
A7_5,2021-01-21 11:00,90,LGH,
A7_5,2021-01-22 11:00,85,LGH,
A7_5,2021-01-23 11:00,84,LGH,
A7_5,2021-01-24 11:00,84,LGH,
A7_5,2021-01-25 11:00,84,LGH,
A7_5,2021-01-26 11:00,83,LGH,
A7_5,2021-01-27 11:00,82,LGH,
A7_5,2021-01-28 11:00,82,LGH,
A7_5,2021-01-29 11:00,82,LGH,
A7_5,2021-01-30 11:00,82,LGH,
A7_5,2021-01-31 11:00,82,LGH,
A7_5,2021-02-01 11:00,82,LGH,
A7_5,2021-02-02 11:00,83,LGH,
A7_5,2021-02-03 11:00,83,LGH,
A7_5,2021-02-04 11:00,83,LGH,
A7_5,2021-02-05 11:00,83,LGH,
A7_5,2021-02-06 11:00,83,LGH,
A7_5,2021-02-07 11:00,83,LGH,
A7_5,2021-02-08 11:00,83,LGH,
A7_5,2021-02-09 11:00,83,LGH,
A7_5,2021-02-10 11:00,83,LGH,
A7_5,2021-02-11 11:00,83,LGH,
A7_5,2021-02-12 11:00,83,LGH,
A7_5,2021-02-13 11:00,83,LGH,
A7_5,2021-02-14 11:00,83,LGH,
A7_5,2021-02-15 11:00,83,LGH,
A7_5,2021-02-16 11:00,83,LGH,
A7_5,2021-02-17 11:00,83,LGH,
A7_5,2021-02-18 11:00,83,LGH,
A7_5,2021-02-19 11:00,85,LGH,
A7_5,2021-02-20 11:00,85,LGH,
A7_5,2021-02-21 11:00,85,LGH,
A7_5,2021-02-22 11:00,85,LGH,
A7_5,2021-02-23 11:00,85,LGH,
A7_5,2021-02-24 11:00,85,LGH,
A7_5,2021-02-25 11:00,92,LGH,
A7_5,2021-02-26 11:00,96,LGH,
A7_5,2021-02-27 11:00,95,LGH,
A7_5,2021-02-28 11:00,109,LGH,
A7_5,2021-03-01 11:00,109,LGH,
A7_5,2021-03-02 11:00,107,LGH,
A7_5,2021-03-03 11:00,101,LGH,
A7_5,2021-03-04 11:00,111,LGH,
A7_5,2021-03-05 11:00,108,LGH,
A7_5,2021-03-06 11:00,105,LGH,
A7_5,2021-03-07 11:00,103,LGH,
A7_5,2021-03-08 11:00,101,LGH,
A7_5,2021-03-09 11:00,100,LGH,
A7_5,2021-03-10 11:00,99,LGH,
A7_5,2021-03-11 11:00,99,LGH,snow chunk dropped in front of stake-estimated
A7_5,2021-03-12 11:00,99,LGH,
A7_5,2021-03-13 11:00,99,LGH,
A7_5,2021-03-14 11:00,99,LGH,
A7_5,2021-03-15 11:00,99,LGH,
A7_5,2021-03-16 11:00,97,LGH,
A7_5,2021-03-17 11:00,97,LGH,
A7_5,2021-03-18 11:00,97,LGH,
A7_5,2021-03-19 11:00,98,LGH,
A7_5,2021-03-20 11:00,98,LGH,
A7_5,2021-03-21 11:00,99,LGH,
A7_5,2021-03-22 11:00,99,LGH,
A7_5,2021-03-23 11:00,98,LGH,
A7_5,2021-03-24 11:00,97,LGH,
A7_5,2021-03-25 11:00,96,LGH,
A7_5,2021-03-26 11:00,96,LGH,
A7_5,2021-03-27 11:00,97,LGH,
A7_5,2021-03-28 11:00,102,LGH,snow build up in foreground made it more difficult to estimate with snow chunk
A7_5,2021-03-29 11:00,101,LGH,
A7_5,2021-03-30 11:00,100,LGH,
A7_5,2021-03-31 11:00,98,LGH,
A7_5,2021-04-01 11:00,104,LGH,
A7_5,2021-04-02 11:00,104,LGH,
A7_5,2021-04-03 11:00,103,LGH,back calculated from when meter stick showed again
A7_5,2021-04-04 11:00,102,LGH,back calculated from when meter stick showed again
A7_5,2021-04-05 11:00,102,LGH,back calculated from when meter stick showed again
A7_5,2021-04-06 11:00,115,LGH,back calculated from when meter stick showed again
A7_5,2021-04-07 11:00,112,LGH,back calculated from when meter stick showed again
A7_5,2021-04-08 11:00,109,LGH,back calculated from when meter stick showed again
A7_5,2021-04-09 11:00,112,LGH,back calculated from when meter stick showed again
A7_5,2021-04-10 11:00,111,LGH,back calculated from when meter stick showed again
A7_5,2021-04-11 11:00,111,LGH,back calculated from when meter stick showed again
A7_5,2021-04-12 11:00,110,LGH,back calculated from when meter stick showed again
A7_5,2021-04-13 11:00,108,LGH,back calculated from when meter stick showed again
A7_5,2021-04-14 11:00,110,LGH,back calculated from when meter stick showed again
A7_5,2021-04-15 11:00,108,LGH,back calculated from when meter stick showed again
A7_5,2021-04-16 11:00,106,LGH,back calculated from when meter stick showed again
A7_5,2021-04-17 11:00,99,LGH,
A7_5,2021-04-18 11:00,96,LGH,
A7_5,2021-04-19 11:00,92,LGH,
A7_5,2021-04-20 11:00,89,LGH,
A7_5,2021-04-21 11:00,85,LGH,
A7_5,2021-04-22 11:00,85,LGH,
A7_5,2021-04-23 11:00,85,LGH,
A7_5,2021-04-24 11:00,83,LGH,
A7_5,2021-04-25 11:00,81,LGH,
A7_5,2021-04-26 11:00,79,LGH,
A7_5,2021-04-27 11:00,75,LGH,
A7_5,2021-04-28 11:00,75,LGH,
A7_5,2021-04-29 11:00,75,LGH,
A7_5,2021-04-30 11:00,73,LGH,
A7_5,2021-10-01 11:00,18,LGH,
A7_5,2021-10-02 11:00,28,LGH,
A7_5,2021-10-03 11:00,33,LGH,
A7_5,2021-10-04 11:00,32,LGH,
A7_5,2021-10-05 11:00,31,LGH,
A7_5,2021-10-06 11:00,31,LGH,
A7_5,2021-10-07 11:00,29,LGH,
A7_5,2021-10-08 11:00,26,LGH,
A7_5,2021-10-09 11:00,25,LGH,
A7_5,2021-10-10 11:00,25,LGH,
A7_5,2021-10-11 11:00,25,LGH,
A7_5,2021-10-12 11:00,41,LGH,
A7_5,2021-10-13 11:00,40,LGH,
A7_5,2021-10-14 11:00,38,LGH,
A7_5,2021-10-15 11:00,35,LGH,
A7_5,2021-10-16 11:00,33,LGH,
A7_5,2021-10-17 11:00,33,LGH,
A7_5,2021-10-18 11:00,32,LGH,
A7_5,2021-10-19 11:00,31,LGH,
A7_5,2021-10-20 11:00,31,LGH,
A7_5,2021-10-21 11:00,31,LGH,
A7_5,2021-10-22 11:00,31,LGH,
A7_5,2021-10-23 11:00,28,LGH,
A7_5,2021-10-24 11:00,28,LGH,
A7_5,2021-10-25 11:00,28,LGH,
A7_5,2021-10-26 11:00,28,LGH,
A7_5,2021-10-27 11:00,29,LGH,
A7_5,2021-10-28 11:00,29,LGH,
A7_5,2021-10-29 11:00,29,LGH,
A7_5,2021-10-30 11:00,29,LGH,
A7_5,2021-10-31 11:00,28,LGH,
A7_5,2021-11-01 11:00,28,LGH,
A7_5,2021-11-02 11:00,28,LGH,
A7_5,2021-11-03 11:00,28,LGH,
A7_5,2021-11-04 11:00,28,LGH,
A7_5,2021-11-05 11:00,30,LGH,
A7_5,2021-11-06 11:00,30,LGH,
A7_5,2021-11-07 11:00,30,LGH,
A7_5,2021-11-08 11:00,30,LGH,
A7_5,2021-11-09 11:00,31,LGH,
A7_5,2021-11-10 11:00,32,LGH,
A7_5,2021-11-11 11:00,32,LGH,
A7_5,2021-11-12 11:00,33,LGH,
A7_5,2021-11-13 11:00,34,LGH,
A7_5,2021-11-14 11:00,34,LGH,
A7_5,2021-11-15 11:00,34,LGH,
A7_5,2021-11-16 11:00,34,LGH,
A7_5,2021-11-17 11:00,46,LGH,
A7_5,2021-11-18 11:00,48,LGH,
A7_5,2021-11-19 11:00,47,LGH,
A7_5,2021-11-20 11:00,46,LGH,
A7_5,2021-11-21 11:00,45,LGH,
A7_5,2021-11-22 11:00,45,LGH,
A7_5,2021-11-23 11:00,45,LGH,
A7_5,2021-11-24 11:00,46,LGH,
A7_5,2021-11-25 11:00,53,LGH,
A7_5,2021-11-26 11:00,50,LGH,
A7_5,2021-11-27 11:00,49,LGH,
A7_5,2021-11-28 11:00,49,LGH,
A7_5,2021-11-29 11:00,49,LGH,
A7_5,2021-11-30 11:00,49,LGH,
A7_5,2021-12-01 11:00,48,LGH,
A7_5,2021-12-02 11:00,48,LGH,
A7_5,2021-12-03 11:00,48,LGH,
A7_5,2021-12-04 11:00,48,LGH,
A7_5,2021-12-05 11:00,48,LGH,
A7_5,2021-12-06 11:00,48,LGH,
A7_5,2021-12-07 11:00,48,LGH,
A7_5,2021-12-08 11:00,50,LGH,
A7_5,2021-12-09 11:00,50,LGH,
A7_5,2021-12-10 11:00,50,LGH,
A7_5,2021-12-11 11:00,50,LGH,
A7_5,2021-12-12 11:00,50,LGH,
A7_5,2021-12-13 11:00,50,LGH,
A7_5,2021-12-14 11:00,50,LGH,
A7_5,2021-12-15 11:00,50,LGH,
A7_5,2021-12-16 11:00,50,LGH,
A7_5,2021-12-17 11:00,50,LGH,
A7_5,2021-12-18 11:00,49,LGH,
A7_5,2021-12-19 11:00,49,LGH,
A7_5,2021-12-20 11:00,49,LGH,
A7_5,2021-12-21 11:00,61,LGH,
A7_5,2021-12-22 11:00,61,LGH,
A7_5,2021-12-23 11:00,61,LGH,
A7_5,2021-12-24 11:00,62,LGH,
A7_5,2021-12-25 11:00,63,LGH,
A7_5,2021-12-26 11:00,77,LGH,
A7_5,2021-12-27 11:00,86,LGH,
A7_5,2021-12-28 11:00,84,LGH,
A7_5,2021-12-29 11:00,89,LGH,
A7_5,2021-12-30 11:00,87,LGH,
A7_5,2021-12-31 11:00,85,LGH,
A7_5,2022-01-01 11:00,88,LGH,
A7_5,2022-01-02 11:00,87,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-03 11:00,87,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-04 11:00,86,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-05 11:00,85,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-06 11:00,84,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-07 11:00,83,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-08 11:00,83,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-09 11:00,83,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-10 11:00,91,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-11 11:00,90,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-12 11:00,89,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-13 11:00,88,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-14 11:00,87,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-15 11:00,87,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-16 11:00,86,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-17 11:00,86,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-18 11:00,85,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
A7_5,2022-01-19 11:00,85,LGH,"branch covering stake, but back calculated from when meter stick showed again using changes in another part of image"
