Data1_Date.ID_Date,DateTrans,SBC,TBC,SOC,TOC,Observer,Notes_Day,Analyses,Data2_Segments.ID_Segment,Data2_Segments.ID_Date,Segment,Length,DSLS,TN,SnowDepthStn,TranType,BunnyIndex,Notes_Transect,Data3_Tracks.ID_Segment,Species,LocEnter,LocExit,GroupSize,GroupType,GroupComposition,Habitat,Comments,latitude,longitude
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,226,47,OAH-3,5.00,1,1,,Complete,2,,226,Lynx,12.6,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,226,47,OAH-3,5.00,1,1,,Complete,2,,226,Coyote,13.1,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,226,47,OAH-3,5.00,1,1,,Complete,2,,226,Lynx,13.6,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Moose,15.2,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Lynx,16.1,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Lynx,16.5,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Lynx,16.8,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Lynx,17,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Coyote,17.9,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Coyote,18.2,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Moose,18.6,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Weasel,18.6,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,227,47,OAH-4,5.00,1,1,,Complete,2,,227,Coyote,19.5,,1,,,,,,
47,28-Feb-2017,Partial,-8,Partial,-13,Peter Upton,,TRUE,228,47,OAH-5,1.80,1,1,,Complete,1,,228,Lynx,21.2,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,229,48,OAH-1,5.00,1,1,,Complete,1,,229,Lynx,0.5,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,229,48,OAH-1,5.00,1,1,,Complete,1,,229,Lynx,1.5,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,229,48,OAH-1,5.00,1,1,,Complete,1,,229,Marten,2.9,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,229,48,OAH-1,5.00,1,1,,Complete,1,,229,Lynx,4.3,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,230,48,OAH-2,5.00,1,1,,Complete,1,,230,Lynx,9.5,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,230,48,OAH-2,5.00,1,1,,Complete,1,,230,Lynx,9.7,,2,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,230,48,OAH-2,5.00,1,1,,Complete,1,,230,Lynx,10,,4,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,231,48,OAH-3,5.00,1,1,,Complete,2,,231,Lynx,11,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,231,48,OAH-3,5.00,1,1,,Complete,2,,231,Lynx,13.2,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,231,48,OAH-3,5.00,1,1,,Complete,2,,231,Moose,13.8,,2,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,231,48,OAH-3,5.00,1,1,,Complete,2,,231,Lynx,13.8,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,231,48,OAH-3,5.00,1,1,,Complete,2,,231,Lynx,14.8,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,232,48,OAH-4,5.00,1,1,,Complete,1,,232,Moose,19.3,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,233,48,OAH-5,1.80,1,1,,Complete,1,,233,Lynx,20.1,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,233,48,OAH-5,1.80,1,1,,Complete,1,,233,Coyote,21,,1,,,,,,
48,07-Mar-2017,Sunny,-28,Sunny,-38,Peter Upton,,TRUE,233,48,OAH-5,1.80,1,1,,Complete,1,,233,Moose,21.7,,2,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Lynx,0,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Lynx,1.1,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Moose,1.3,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Weasel,1.6,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Weasel,1.7,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Moose,3.3,,2,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Weasel,3.6,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Weasel,3.9,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Weasel,4.1,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,243,51,OAH-1,5.00,1,1,,Complete,3,,243,Lynx,4.2,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,244,51,OAH-2,5.00,1,1,,Complete,2,,244,Moose,5,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,244,51,OAH-2,5.00,1,1,,Complete,2,,244,Weasel,5,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,244,51,OAH-2,5.00,1,1,,Complete,2,,244,Weasel,6.3,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,244,51,OAH-2,5.00,1,1,,Complete,2,,244,Moose,6.9,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,244,51,OAH-2,5.00,1,1,,Complete,2,,244,Moose,7.1,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,244,51,OAH-2,5.00,1,1,,Complete,2,,244,Weasel,7.1,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,244,51,OAH-2,5.00,1,1,,Complete,2,,244,Weasel,7.2,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,245,51,OAH-3,5.00,1,1,,Complete,2,,245,Lynx,10,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,245,51,OAH-3,5.00,1,1,,Complete,2,,245,Weasel,10.3,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,245,51,OAH-3,5.00,1,1,,Complete,2,,245,Lynx,11.7,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,245,51,OAH-3,5.00,1,1,,Complete,2,,245,Coyote,12.1,,2,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,245,51,OAH-3,5.00,1,1,,Complete,2,,245,Coyote,13.8,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,245,51,OAH-3,5.00,1,1,,Complete,2,,245,Lynx,14,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,245,51,OAH-3,5.00,1,1,,Complete,2,,245,Coyote,14.3,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,246,51,OAH-4,5.00,1,1,,Complete,,forgot to record bunny index,246,Lynx,15.5,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,246,51,OAH-4,5.00,1,1,,Complete,,forgot to record bunny index,246,Coyote,15.6,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,246,51,OAH-4,5.00,1,1,,Complete,,forgot to record bunny index,246,Coyote,16.1,,1,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,246,51,OAH-4,5.00,1,1,,Complete,,forgot to record bunny index,246,Coyote,16.5,,2,,,,,,
51,28-Nov-2017,Partial,-18,Cloudy,-19,Peter Upton,transect ends at 16.7 (too many snowmobile tracks),TRUE,246,51,OAH-4,5.00,1,1,,Complete,,forgot to record bunny index,246,Coyote,16.6,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,247,52,OAH-1,5.00,1,1,,Complete,2,,247,Weasel,3.2,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,247,52,OAH-1,5.00,1,1,,Complete,2,,247,Weasel,3.5,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,248,52,OAH-2,5.00,1,1,,Complete,3,,248,Moose,5.2,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,248,52,OAH-2,5.00,1,1,,Complete,3,,248,Moose,6.2,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,248,52,OAH-2,5.00,1,1,,Complete,3,,248,Moose,9.5,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,249,52,OAH-3,5.00,1,1,,Complete,2,,249,Lynx,11.8,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,249,52,OAH-3,5.00,1,1,,Complete,2,,249,Lynx,12.2,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,249,52,OAH-3,5.00,1,1,,Complete,2,,249,Lynx,13.7,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Coyote,20.1,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Coyote,20.1,,1,,,,not with the other one at this location!,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,20.1,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,20.3,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,20.7,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,20.9,,2,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,21.1,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,21.4,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Coyote,21.4,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,21.4,,1,,,,"another one, not together with other",,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Moose,21.7,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,22,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,250,52,OAH-5,1.80,1,1,,Complete,2,,250,Lynx,22.2,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,251,52,OAH-4,5.00,1,1,,Complete,,,251,Moose,17.1,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,251,52,OAH-4,5.00,1,1,,Complete,,,251,Lynx,18.2,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,251,52,OAH-4,5.00,1,1,,Complete,,,251,Coyote,19,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,251,52,OAH-4,5.00,1,1,,Complete,,,251,Coyote,19.5,,1,,,,,,
52,12-Dec-2017,Partial,2,Partial,-4,Peter Upton,,TRUE,251,52,OAH-4,5.00,1,1,,Complete,,,251,Lynx,19.8,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,252,53,OAH-1,5.00,0.5,1,,Complete,1,,252,Lynx,1.6,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,252,53,OAH-1,5.00,0.5,1,,Complete,1,,252,Lynx,1.8,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,253,53,OAH-2,5.00,0.5,1,,Complete,2,,253,Weasel,5.5,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,253,53,OAH-2,5.00,0.5,1,,Complete,2,,253,Lynx,6.3,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,253,53,OAH-2,5.00,0.5,1,,Complete,2,,253,Lynx,7,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,253,53,OAH-2,5.00,0.5,1,,Complete,2,,253,Lynx,7.7,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,253,53,OAH-2,5.00,0.5,1,,Complete,2,,253,Lynx,8.6,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,254,53,OAH-3,5.00,0.5,1,,Complete,2,,254,Lynx,10.6,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,254,53,OAH-3,5.00,0.5,1,,Complete,2,,254,Lynx,10.9,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,254,53,OAH-3,5.00,0.5,1,,Complete,2,,254,Lynx,12.9,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,254,53,OAH-3,5.00,0.5,1,,Complete,2,,254,Lynx,14.2,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,254,53,OAH-3,5.00,0.5,1,,Complete,2,,254,Wolverine,14.2,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,255,53,OAH-4,5.00,0.5,1,,Complete,2,,255,Lynx,16.7,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,255,53,OAH-4,5.00,0.5,1,,Complete,2,,255,Moose,17.3,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,255,53,OAH-4,5.00,0.5,1,,Complete,2,,255,Lynx,18.1,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,255,53,OAH-4,5.00,0.5,1,,Complete,2,,255,Weasel,18.1,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,255,53,OAH-4,5.00,0.5,1,,Complete,2,,255,Coyote,18.2,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,255,53,OAH-4,5.00,0.5,1,,Complete,2,,255,Lynx,18.7,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,255,53,OAH-4,5.00,0.5,1,,Complete,2,,255,Lynx,19.6,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,256,53,OAH-5,1.80,0.5,1,,Complete,1,,256,Coyote,20.6,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,256,53,OAH-5,1.80,0.5,1,,Complete,1,,256,Coyote,21.7,,1,,,,,,
53,21-Dec-2017,Partial,-8,Cloudy,-20,Peter Upton,,TRUE,256,53,OAH-5,1.80,0.5,1,,Complete,1,,256,Lynx,21.7,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,257,54,OAH-1,5.00,1,1,,Complete,3,,257,Lynx,0,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,257,54,OAH-1,5.00,1,1,,Complete,3,,257,Lynx,0.5,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,257,54,OAH-1,5.00,1,1,,Complete,3,,257,Weasel,3.2,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,257,54,OAH-1,5.00,1,1,,Complete,3,,257,Weasel,3.6,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,257,54,OAH-1,5.00,1,1,,Complete,3,,257,Weasel,4.8,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,258,54,OAH-2,5.00,1,1,,Complete,3,,258,Lynx,5.6,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,258,54,OAH-2,5.00,1,1,,Complete,3,,258,Lynx,5.7,,2,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Lynx,15,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Moose,15.8,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Weasel,15.9,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Lynx,16.4,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Lynx,16.5,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Coyote,16.7,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Lynx,16.9,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Wolverine,17.2,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Lynx,17.6,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Lynx,17.8,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Lynx,18.3,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,259,54,OAH-4,5.00,1,1,,Complete,2,,259,Lynx,18.9,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,260,54,OAH-3,5.00,1,1,,Complete,,,260,Lynx,11,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,260,54,OAH-3,5.00,1,1,,Complete,,,260,Lynx,12.6,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,260,54,OAH-3,5.00,1,1,,Complete,,,260,Lynx,12.8,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,261,54,OAH-5,1.80,1,1,,Complete,2,,261,Lynx,20.1,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,261,54,OAH-5,1.80,1,1,,Complete,2,,261,Coyote,20.2,,2,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,261,54,OAH-5,1.80,1,1,,Complete,2,,261,Coyote,21.4,,1,,,,,,
54,06-Jan-2018,Cloudy,-6,Partial,-20,Peter Upton,,TRUE,261,54,OAH-5,1.80,1,1,,Complete,2,,261,Lynx,22.1,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,262,55,OAH-1,5.00,1,1,,Complete,1,,262,Lynx,0.1,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,262,55,OAH-1,5.00,1,1,,Complete,1,,262,Lynx,1.6,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,262,55,OAH-1,5.00,1,1,,Complete,1,,262,Wolverine,4,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,262,55,OAH-1,5.00,1,1,,Complete,1,,262,Lynx,4.7,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,262,55,OAH-1,5.00,1,1,,Complete,1,,262,Lynx,4.9,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,263,55,OAH-2,5.00,1,1,,Complete,1,,263,Lynx,5.9,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,263,55,OAH-2,5.00,1,1,,Complete,1,,263,Lynx,6.7,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,263,55,OAH-2,5.00,1,1,,Complete,1,,263,Lynx,6.9,,2,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,263,55,OAH-2,5.00,1,1,,Complete,1,,263,Weasel,9.1,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,263,55,OAH-2,5.00,1,1,,Complete,1,,263,Lynx,9.7,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,263,55,OAH-2,5.00,1,1,,Complete,1,,263,Lynx,9.9,,3,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,264,55,OAH-3,5.00,1,1,,Complete,1,,264,Lynx,12.5,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,264,55,OAH-3,5.00,1,1,,Complete,1,,264,Lynx,12.9,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,264,55,OAH-3,5.00,1,1,,Complete,1,,264,Coyote,13.7,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,264,55,OAH-3,5.00,1,1,,Complete,1,,264,Lynx,13.7,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,264,55,OAH-3,5.00,1,1,,Complete,1,,264,Lynx,14.4,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,265,55,OAH-4,5.00,1,1,,Complete,1,,265,Moose,15.1,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,265,55,OAH-4,5.00,1,1,,Complete,1,,265,Weasel,15.8,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,265,55,OAH-4,5.00,1,1,,Complete,1,,265,Lynx,15.9,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,265,55,OAH-4,5.00,1,1,,Complete,1,,265,Lynx,16.8,,1,,,,,,
55,29-Jan-2018,Sunny,-25,Sunny,-31,Peter Upton,,TRUE,265,55,OAH-4,5.00,1,1,,Complete,1,,265,Wolverine,17.2,,1,,,,,,
